Korteriomandite (eluruumide) tehingud,,,,,,,,,,,,
"Harju maakond, Anija vald / Harju maakond, Harku vald / Harju maakond, Jõelähtme vald / Harju maakond, Keila linn / Harju maakond, Kiili vald / Harju maakond, Kose vald / Harju maakond, Kuusalu vald / Harju maakond, Loksa linn / Harju maakond, Lääne-Harju vald / Harju maakond, Maardu linn / Harju maakond, Raasiku vald / Harju maakond, Rae vald / Harju maakond, Saku vald / Harju maakond, Saue vald / Harju maakond, Tallinn linn / Harju maakond, Viimsi vald / Harju maakond, Haabersti linnaosa / Harju maakond, Kesklinna linnaosa / Harju maakond, Kristiine linnaosa / Harju maakond, Lasnamäe linnaosa / Harju maakond, Mustamäe linnaosa / Harju maakond, Nõmme linnaosa / Harju maakond, Pirita linnaosa / Harju maakond, Põhja-Tallinna linnaosa 2024 aastal",,,,,,,,,,,,
10.05.2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,Pindala(m2),Tehingu summa (eur),,,Pinnaühiku hind(eur /m2),,,,
,,Pindala(m2),Arv,Keskmine,Kokku,Minimaalne,Maksimaalne,Minimaalne,Maksimaalne,Mediaan,Keskmine,Standardhälve
,,"41-54,99",23,48.90,"4,237,988","60,000","330,000","1,188.12","6,099.82","3,733.46","3,775.18","1,267.24"
,,"55-69,99",25,62.60,"5,593,098","80,000","340,000","1,176.47","5,782.31","3,556.67","3,586.68","1,032.56"
,,"70-249,99",43,93.30,"14,637,481","90,000","604,900","1,232.88","6,913.14","3,659.45","3,682.49","1,097.38"
,,KOKKU,127,62.30,"28,603,728","32,246","604,900","1,176.47","6,913.14","3,514.21","3,612.11","1,068.79"
,Kiili vald,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",9,***,***,***,***,***,***,***,***,***
,,KOKKU,10,84.90,"2,568,270","169,900","315,000","2,518.98","3,612.27","3,123.30","3,061.87",288.93
,Kose vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,KOKKU,4,***,***,***,***,***,***,***,***,***
,Kristiine linnaosa,"10-29,99",5,20.30,"280,250","25,750","85,000","2,362.39","3,303.03","2,670.81","2,755.99",406.43
,,"30-40,99",14,36.30,"1,713,750","70,000","206,850","1,918.16","5,145.52","3,302.75","3,393.77","1,120.81"
,,"41-54,99",10,47.30,"1,538,800","45,000","273,700","1,044.08","5,283.78","2,948.11","3,175.22","1,270.05"
,,"55-69,99",7,62.50,"1,245,000","82,500","295,500","1,398.31","4,714.77","2,570.09","2,816.46","1,240.93"
,,"70-249,99",11,89.90,"3,870,700","225,000","520,000","2,795.03","5,065.56","4,030.05","3,971.07",683.29
,,KOKKU,47,53.40,"8,648,500","25,750","520,000","1,044.08","5,283.78","3,272.17","3,328.55","1,080.74"
,Kuusalu vald,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,3,***,***,***,***,***,***,***,***,***
,Lasnamäe linnaosa,"10-29,99",6,17.50,"302,875","39,000","66,375","2,454.95","3,641.98","3,010.57","2,994.23",505.47
,,"30-40,99",32,33.80,"2,681,450","30,000","140,500",923.08,"4,096.21","2,399.10","2,467.04",611.25
,,"41-54,99",42,48.90,"5,066,650","70,000","248,000","1,330.80","4,670.43","2,206.75","2,462.13",779.50
,,"55-69,99",34,64.30,"4,769,800","60,000","276,000",924.50,"4,058.82","2,068.32","2,181.19",723.25
,,"70-249,99",12,83.40,"2,174,890","90,000","326,000","1,133.50","4,423.34","1,905.63","2,168.92",909.13
,,KOKKU,126,51.00,"14,995,665","30,000","326,000",923.08,"4,670.43","2,227.10","2,384.98",741.84
,Loksa linn,"41-54,99",1,***,***,***,***,***,***,***,***,***
,Lääne-Harju vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",8,36.40,"181,490","10,000","38,500",257.73,"1,097.26",645.23,634.89,330.98
,,"41-54,99",5,45.20,"137,502","5,000","54,500",107.30,"1,267.44",668.09,623.72,448.08
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,20,47.10,"701,242","5,000","108,000",107.30,"1,356.78",724.04,701.25,371.44
,Maardu linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,10,57.90,"1,119,900","52,000","279,000","1,186.44","2,809.67","1,715.71","1,826.23",440.43
,Mustamäe linnaosa,"10-29,99",8,***,***,***,***,***,***,***,***,***
,,"30-40,99",11,31.80,"1,040,650","60,900","162,000","2,030.00","4,058.82","2,715.23","2,936.28",709.96
,,"41-54,99",36,45.10,"4,100,900","5,000","197,000",116.28,"4,244.60","2,320.20","2,516.29",785.06
,,"55-69,99",24,61.30,"3,350,690","99,600","239,990","1,689.19","3,915.01","2,267.69","2,278.06",524.19
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,81,47.20,"9,478,380","5,000","250,000",116.28,"4,244.60","2,359.52","2,505.33",698.32
,Nõmme linnaosa,"10-29,99",4,***,***,***,***,***,***,***,***,***
,,"30-40,99",5,36.10,"454,346","54,500","128,346","1,539.44","3,184.36","2,984.62","2,509.31",827.67
,,"41-54,99",9,46.40,"1,120,700","95,000","145,000","1,946.72","3,217.07","2,594.34","2,695.57",379.62
,,"55-69,99",7,59.60,"1,227,000","133,000","220,000","2,282.09","3,887.88","2,778.76","2,942.24",620.85
,,"70-249,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,29,52.70,"4,188,246","37,000","380,000","1,265.28","4,456.52","2,876.98","2,810.46",729.79
,Pirita linnaosa,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",5,63.20,"938,500","148,000","229,900","2,504.23","3,472.81","3,071.07","2,956.35",385.45
,,"70-249,99",12,133.00,"5,316,000","175,000","680,000","2,201.26","3,850.51","3,265.99","3,173.41",571.40
,,KOKKU,19,105.40,"6,642,500","128,000","680,000","2,201.26","5,098.04","3,160.49","3,216.91",670.40
,Põhja-Tallinna linnaosa,"10-29,99",19,23.50,"1,184,900","37,000","108,000","1,492.54","4,152.05","2,713.18","2,667.28",649.73
,,"30-40,99",15,36.10,"2,072,455","55,000","260,000","1,821.19","6,435.64","3,715.17","3,768.46","1,299.46"
,,"41-54,99",35,47.90,"5,854,336","65,500","420,400","1,364.58","9,342.22","3,006.01","3,492.77","1,731.76"
,,"55-69,99",15,60.70,"3,051,100","115,000","285,000","1,900.83","4,734.22","3,533.12","3,330.50",997.39
,,"70-249,99",18,87.70,"7,250,382","222,000","764,000","2,669.90","9,845.36","4,087.42","4,666.61","1,889.80"
,,KOKKU,102,50.50,"19,413,173","37,000","764,000","1,364.58","9,845.36","3,285.72","3,562.83","1,562.65"
,Raasiku vald,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,2,***,***,***,***,***,***,***,***,***
,Rae vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",6,***,***,***,***,***,***,***,***,***
,,"41-54,99",12,47.70,"1,778,820","72,400","177,720","1,505.20","3,733.61","3,361.34","3,116.84",647.03
,,"55-69,99",18,64.90,"3,771,884","119,000","255,000","1,819.57","3,875.38","3,415.96","3,234.12",574.54
,,"70-249,99",32,100.40,"9,563,727","155,000","550,000","1,989.73","3,517.59","3,043.26","2,954.32",398.46
,,KOKKU,69,75.50,"15,913,181","40,000","550,000","1,471.67","3,875.38","3,205.02","3,065.41",535.03
,Saku vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",3,***,***,***,***,***,***,***,***,***
,,KOKKU,10,62.00,"1,495,000","55,000","269,000","1,102.20","3,586.07","2,293.07","2,361.99",755.82
,Saue vald,"10-29,99",5,25.40,"230,400","27,500","78,900",919.73,"2,721.52","2,396.31","1,931.02",908.49
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",6,48.40,"640,000","45,000","172,000",853.89,"3,352.83","2,356.65","2,222.89",916.96
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",7,99.10,"1,724,900","147,000","310,000","1,725.20","3,974.36","2,595.02","2,661.91",836.99
,,KOKKU,23,57.50,"3,119,500","26,500","310,000",807.93,"3,974.36","2,371.13","2,305.62",878.56
,Tallinn,"10-29,99",52,22.80,"3,255,686","25,750","108,000","1,203.21","5,828.74","2,743.80","2,808.93",772.02
,,"30-40,99",125,35.10,"13,734,019","30,000","260,000",923.08,"6,435.64","3,058.34","3,103.81","1,000.56"
,,"41-54,99",198,47.60,"28,276,819","5,000","420,400",116.28,"9,342.22","2,702.24","2,996.08","1,199.56"
,,"55-69,99",148,62.60,"26,110,397","36,359","340,000",554.25,"5,782.31","2,676.83","2,823.19",965.71
,,"70-249,99",121,94.40,"40,126,153","90,000","764,000","1,133.50","9,845.36","3,448.02","3,538.83","1,303.70"
,,KOKKU,644,55.40,"111,503,074","5,000","764,000",116.28,"9,845.36","2,937.40","3,064.12","1,128.88"
,Viimsi vald,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",19,103.60,"5,293,200","162,000","556,700","1,887.38","6,420.99","2,519.01","2,752.43",995.14
,,KOKKU,29,84.80,"6,605,000","60,000","556,700","1,212.12","6,420.99","2,584.64","2,744.59",902.42
2024 juuni,Anija vald,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,KOKKU,10,43.40,"575,000","20,000","125,000",751.88,"2,212.39","1,148.61","1,253.87",428.65
,Haabersti linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",11,***,***,***,***,***,***,***,***,***
,,"41-54,99",32,48.40,"4,762,280","82,000","222,500","1,704.78","4,222.01","3,421.74","3,101.77",875.11
,,"55-69,99",25,63.70,"4,835,390","90,000","280,000","1,386.75","4,123.71","3,382.86","3,030.00",868.52
,,"70-249,99",16,98.90,"5,046,639","204,000","573,849","1,741.23","4,470.61","3,344.86","3,364.19",812.80
,,KOKKU,86,59.50,"15,738,195","26,000","573,849",796.32,"4,913.79","3,303.28","3,109.11",910.75
,Harku vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",12,109.50,"3,798,183","164,990","417,900","2,170.92","3,500.00","3,035.46","2,877.18",466.56
,,KOKKU,17,91.80,"4,329,908","47,000","417,900",845.32,"3,594.56","2,818.18","2,662.20",752.24
,Jõelähtme vald,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,14,59.40,"2,292,100","80,000","295,000","1,675.21","3,540.20","2,999.75","2,823.63",636.16
,Keila linn,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,12,55.50,"1,503,900","74,900","235,000","1,498.00","3,352.35","2,238.68","2,266.81",513.17
,Kesklinna linnaosa,"10-29,99",11,20.20,"832,000","46,500","139,000","2,777.78","5,054.55","3,518.52","3,658.07",675.60
,,"30-40,99",18,35.10,"2,345,519","45,000","221,000","1,304.35","6,757.49","3,586.12","3,756.05","1,387.08"
,,"41-54,99",19,47.10,"3,404,845","82,000","237,975","1,947.74","5,230.22","3,872.95","3,826.49",914.04
,,"55-69,99",19,61.40,"3,976,300","75,000","319,000","1,288.66","5,047.47","3,427.55","3,403.44",921.48
,,"70-249,99",36,87.80,"12,054,484","110,000","680,000","1,496.60","7,456.14","3,896.86","3,858.38","1,091.51"
,,KOKKU,103,59.00,"22,613,148","45,000","680,000","1,288.66","7,456.14","3,664.92","3,729.30","1,048.62"
,Kiili vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",9,100.70,"2,700,125","200,000","369,000","2,339.18","3,571.48","3,246.48","3,029.96",452.43
,,KOKKU,16,80.10,"4,029,625","150,000","369,000","2,339.18","3,916.45","3,320.01","3,263.20",449.70
,Kose vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",5,49.90,"234,232","19,750","69,900",367.78,"1,468.49","1,256.97",969.39,554.34
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,9,43.80,"468,632","19,750","115,000",367.78,"1,825.40","1,442.95","1,229.21",510.93
,Kristiine linnaosa,"10-29,99",6,23.90,"484,000","49,000","113,000","2,740.21","4,298.25","3,499.85","3,452.31",625.56
,,"30-40,99",11,37.50,"1,366,000","70,000","177,000","2,000.00","4,480.71","3,103.45","3,319.60",870.09
,,"41-54,99",8,48.80,"1,204,900","105,000","252,000","2,034.88","4,763.71","2,940.28","3,091.81",904.25
,,"55-69,99",13,62.60,"2,563,500","110,000","400,000","1,833.33","5,722.46","2,829.18","3,128.63","1,079.14"
,,"70-249,99",8,82.80,"2,018,600","141,600","345,000","1,921.30","4,745.53","2,988.70","3,062.77",929.43
,,KOKKU,46,52.60,"7,637,000","49,000","400,000","1,833.33","5,722.46","3,001.20","3,198.66",895.94
,Kuusalu vald,"55-69,99",1,***,***,***,***,***,***,***,***,***
,Lasnamäe linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",24,34.60,"2,113,540","60,000","165,000","1,515.15","4,135.34","2,394.61","2,549.39",577.07
,,"41-54,99",40,49.10,"4,447,148","65,000","210,000","1,334.70","4,816.51","2,206.36","2,274.55",622.13
,,"55-69,99",33,64.10,"4,399,340","98,000","287,000","1,512.35","4,111.75","2,016.81","2,078.61",519.17
,,"70-249,99",12,***,***,***,***,***,***,***,***,***
,,KOKKU,111,54.70,"14,253,868","10,000","410,000",600.60,"4,816.51","2,244.58","2,334.23",682.65
,Loksa linn,"41-54,99",4,***,***,***,***,***,***,***,***,***
,Lääne-Harju vald,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,11,41.80,"448,800","10,000","75,000",200.40,"1,529.41","1,011.90","1,008.76",400.69
,Maardu linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,11,55.50,"1,276,000","20,000","330,000",668.90,"3,165.18","1,875.00","1,826.52",735.81
,Mustamäe linnaosa,"10-29,99",21,22.00,"1,245,400","16,000","108,000",732.27,"4,062.50","2,751.94","2,746.83",927.24
,,"30-40,99",6,34.90,"619,900","60,000","160,000","1,996.67","4,102.56","2,751.14","2,902.06",783.82
,,"41-54,99",37,45.70,"4,654,215","66,000","191,415","1,510.30","4,038.29","2,870.16","2,759.66",680.79
,,"55-69,99",31,60.70,"4,411,527","48,000","234,900",858.68,"3,674.18","2,302.63","2,339.07",561.73
,,"70-249,99",6,79.60,"1,416,390","180,000","316,990","2,390.44","3,865.73","3,006.07","2,980.09",555.36
,,KOKKU,101,46.80,"12,347,432","16,000","316,990",732.27,"4,102.56","2,617.45","2,649.45",725.50
,Nõmme linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",6,36.90,"465,940","52,600","87,340","1,402.67","2,735.85","2,150.42","2,121.93",442.35
,,"41-54,99",7,47.70,"879,600","79,900","228,000","1,740.74","4,410.06","2,173.91","2,584.87","1,044.70"
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",7,97.50,"1,750,000","144,000","425,000","1,693.00","3,646.72","2,678.57","2,544.66",638.90
,,KOKKU,23,58.50,"3,329,880","30,000","425,000","1,304.35","4,410.06","2,200.00","2,357.78",761.48
,Pirita linnaosa,"70-249,99",8,102.60,"2,071,000","195,000","370,000","2,173.91","3,409.09","2,453.13","2,561.86",375.38
,Põhja-Tallinna linnaosa,"10-29,99",19,21.60,"1,252,476","7,000","122,000",608.70,"4,388.49","3,090.91","2,978.10",877.17
,,"30-40,99",21,37.70,"2,743,100","84,000","187,900","2,319.59","5,072.46","3,360.22","3,466.95",883.24
,,"41-54,99",27,47.00,"3,808,300","80,000","284,900","1,840.49","6,074.63","2,568.49","3,012.65","1,189.26"
,,"55-69,99",18,61.90,"3,837,100","79,805","338,500","1,245.01","5,622.92","3,338.76","3,425.05","1,156.41"
,,"70-249,99",17,85.30,"5,946,826","185,000","600,000","2,380.95","5,834.46","4,144.01","4,089.14",999.10
,,KOKKU,102,49.40,"17,587,802","7,000","600,000",608.70,"6,074.63","3,190.41","3,351.94","1,091.40"
,Raasiku vald,"41-54,99",2,***,***,***,***,***,***,***,***,***
,Rae vald,"30-40,99",11,39.30,"1,501,975","60,000","153,900","1,759.53","3,886.36","3,556.65","3,453.23",584.14
,,"41-54,99",14,49.30,"1,922,675","62,000","179,695","1,412.30","3,856.12","2,559.64","2,790.01",718.50
,,"55-69,99",7,61.30,"1,064,900","45,000","233,500",805.01,"3,677.17","2,332.21","2,446.50",977.59
,,"70-249,99",10,110.90,"2,852,490","180,000","419,000","1,876.03","3,253.38","2,680.91","2,626.81",549.23
,,KOKKU,42,63.40,"7,342,040","45,000","419,000",805.01,"3,886.36","2,963.39","2,867.60",769.07
,Saku vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,9,68.50,"1,502,200","85,000","365,200","1,879.70","3,303.03","2,372.72","2,388.22",478.44
,Saue vald,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",7,48.20,"998,000","100,000","172,000","1,988.07","3,644.07","3,182.71","2,954.74",583.04
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",10,86.10,"2,479,900","190,000","398,900","2,523.24","3,417.02","2,974.01","2,904.46",271.80
,,KOKKU,22,64.80,"3,893,900","46,000","398,900",840.84,"3,644.07","2,796.50","2,704.78",614.84
,Tallinn,"10-29,99",63,21.40,"4,081,366","7,000","139,000",600.60,"5,054.55","3,175.68","3,040.05","1,000.32"
,,"30-40,99",97,35.70,"10,635,985","26,000","221,000",796.32,"6,757.49","2,806.12","3,063.95","1,038.39"
,,"41-54,99",170,47.60,"23,161,288","65,000","284,900","1,334.70","6,074.63","2,600.48","2,877.76",957.19
,,"55-69,99",140,62.50,"24,195,157","48,000","400,000",858.68,"5,722.46","2,536.51","2,761.09",961.19
,,"70-249,99",110,90.60,"33,504,529","110,000","680,000","1,446.54","7,456.14","3,382.68","3,431.43","1,046.20"
,,KOKKU,580,54.50,"95,578,325","7,000","680,000",600.60,"7,456.14","2,828.73","3,003.37","1,017.65"
,Viimsi vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",10,119.80,"2,752,000","100,000","388,500",959.49,"3,251.05","2,536.19","2,351.11",730.74
,,KOKKU,18,87.90,"3,994,500","100,000","388,500",959.49,"4,269.66","2,719.79","2,795.20",875.55
,,KÕIK KOKKU,"1,358",56.00,"223,121,255","7,000","680,000",200.40,"7,456.14","2,782.72","2,916.51","1,028.73"
2024 juuli,Anija vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,3,***,***,***,***,***,***,***,***,***
,Haabersti linnaosa,"10-29,99",4,***,***,***,***,***,***,***,***,***
,,"30-40,99",10,***,***,***,***,***,***,***,***,***
,,"41-54,99",32,48.60,"4,326,599","73,000","254,000","1,576.67","5,039.68","2,353.44","2,809.26",905.61
,,"55-69,99",38,63.40,"7,301,201","65,000","337,000",996.93,"4,848.92","3,235.86","3,040.91",895.21
,,"70-249,99",28,84.00,"7,854,140","183,000","599,000","1,714.80","5,704.76","3,097.87","3,297.31",866.11
,,KOKKU,112,60.20,"20,583,340","37,400","599,000",996.93,"5,704.76","3,033.14","2,978.07",894.59
,Harku vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",5,45.70,"608,000","70,000","167,500","1,694.92","3,541.23","2,442.75","2,645.30",826.26
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",22,108.40,"7,194,299","120,000","450,900","1,226.99","3,738.81","3,227.01","3,065.82",590.18
,,KOKKU,31,90.70,"8,361,299","70,000","450,900","1,226.99","3,782.89","3,226.32","2,963.32",672.82
,Jõelähtme vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",10,98.20,"2,397,450","127,000","322,000","1,132.92","2,806.79","2,635.43","2,485.06",502.65
,,KOKKU,13,87.10,"2,758,250","77,900","322,000","1,132.92","3,464.82","2,570.94","2,484.01",594.57
,Keila linn,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",5,48.80,"590,800","58,000","199,900","1,351.98","3,647.81","2,167.03","2,350.55",924.60
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,13,48.50,"1,501,800","58,000","203,000","1,351.98","3,769.47","2,167.03","2,375.14",816.62
,Kesklinna linnaosa,"10-29,99",12,24.20,"1,006,300","7,500","134,900",409.84,"7,416.67","3,277.20","3,573.48","1,788.16"
,,"30-40,99",25,36.10,"3,197,448","65,448","235,000","1,804.12","6,638.42","3,395.06","3,556.52","1,176.26"
,,"41-54,99",23,48.50,"4,298,084","95,000","295,000","1,866.40","5,807.09","3,977.27","3,860.72","1,062.42"
,,"55-69,99",26,62.30,"5,489,300","55,000","360,000",992.78,"5,333.33","3,379.67","3,365.84","1,162.52"
,,"70-249,99",36,100.40,"13,324,241","30,000","997,000",264.08,"6,961.54","3,293.03","3,678.81","1,357.06"
,,KOKKU,122,61.80,"27,315,373","7,500","997,000",264.08,"7,416.67","3,429.17","3,610.98","1,268.52"
,Kiili vald,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,9,82.00,"2,156,743","150,000","366,000","2,400.00","3,503.09","3,264.33","3,019.38",419.06
,Kose vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",3,***,***,***,***,***,***,***,***,***
,,KOKKU,6,65.80,"699,000","19,000","245,000",428.89,"2,395.83","1,373.47","1,467.10",798.56
,Kristiine linnaosa,"10-29,99",6,21.60,"324,500","25,000","65,000","1,131.22","3,719.51","2,520.97","2,595.41",886.53
,,"30-40,99",12,35.50,"1,289,950","73,000","174,000","2,150.54","5,030.77","2,814.24","3,024.09",933.26
,,"41-54,99",16,46.20,"2,278,067","100,000","265,000","2,308.82","5,118.93","2,581.45","3,091.63",985.23
,,"55-69,99",11,62.80,"2,263,700","117,000","328,000","1,830.99","4,866.34","2,947.83","3,266.05",997.83
,,"70-249,99",10,93.60,"2,996,000","120,000","534,000","1,153.85","4,651.57","3,320.40","3,215.12","1,057.05"
,,KOKKU,55,53.10,"9,152,217","25,000","534,000","1,131.22","5,118.93","2,900.23","3,080.10",963.17
,Lasnamäe linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",32,34.40,"2,605,100","40,000","129,000","1,219.51","3,593.31","2,330.79","2,364.56",492.96
,,"41-54,99",36,48.70,"3,719,700","20,000","189,500",486.62,"3,616.41","2,145.72","2,114.90",521.86
,,"55-69,99",31,64.10,"4,145,442","70,000","285,000","1,164.73","4,083.09","1,851.85","2,084.13",688.67
,,"70-249,99",12,***,***,***,***,***,***,***,***,***
,,KOKKU,113,53.00,"13,533,677","20,000","488,435",486.62,"4,083.09","2,181.82","2,246.73",625.81
,Loksa linn,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,3,***,***,***,***,***,***,***,***,***
,Lääne-Harju vald,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",9,47.00,"303,751",1,"60,000",0.02,"1,321.59",767.44,718.99,405.12
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,15,49.70,"814,829",1,"374,000",0.02,"2,231.50",847.64,867.84,555.39
,Maardu linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,10,50.10,"930,500","30,000","380,000",911.85,"2,954.90","1,680.24","1,666.49",584.62
,Mustamäe linnaosa,"10-29,99",9,21.00,"490,383","15,383","99,000",705.64,"3,928.57","2,876.25","2,703.06","1,029.80"
,,"30-40,99",6,33.50,"571,100","75,300","160,000","2,297.71","3,990.02","2,644.04","2,810.55",606.44
,,"41-54,99",56,45.00,"6,294,244","26,828","177,000",612.51,"4,014.60","2,328.78","2,494.98",613.63
,,"55-69,99",26,60.80,"3,704,340","70,000","240,000","1,049.48","3,953.87","2,109.69","2,350.55",700.97
,,"70-249,99",5,77.20,"1,217,500","197,000","289,000","2,740.11","3,797.63","2,912.23","3,164.92",496.55
,,KOKKU,102,47.80,"12,277,567","15,383","289,000",612.51,"4,014.60","2,494.00","2,527.93",689.13
,Nõmme linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",10,47.40,"1,108,391","39,610","176,881",895.34,"3,368.42","2,323.67","2,314.40",750.65
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",9,101.70,"2,434,500","150,000","525,000","1,504.25","4,492.42","2,493.33","2,728.14","1,063.25"
,,KOKKU,27,63.80,"4,342,291","39,610","525,000",895.34,"4,492.42","2,351.92","2,473.80",782.09
,Pirita linnaosa,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
